Category,Gender,Age,Year,Division,Population
tablet_owner,Male,35-44,2015,east_central,36
tablet_owner,Male,45-54,2015,east_central,30
tablet_owner,Male,55+,2015,east_central,28
tablet_owner,Female,28-24,2015,east_central,22
tablet_owner,Female,25-34,2015,east_central,50
tablet_owner,Female,35-44,2015,east_central,57
tablet_owner,Female,45-54,2015,east_central,47
tablet_owner,Female,55+,2015,east_central,47
all_live_theater/concerts/dance-attended_last_12_months,Male,28-24,2015,east_central,22
all_live_theater/concerts/dance-attended_last_12_months,Male,25-34,2015,east_central,42
all_live_theater/concerts/dance-attended_last_12_months,Male,35-44,2015,east_central,49
all_live_theater/concerts/dance-attended_last_12_months,Male,45-54,2015,east_central,46
all_live_theater/concerts/dance-attended_last_12_months,Male,55+,2015,east_central,51
all_live_theater/concerts/dance-attended_last_12_months,Female,28-24,2015,east_central,30
all_live_theater/concerts/dance-attended_last_12_months,Female,25-34,2015,east_central,63
all_live_theater/concerts/dance-attended_last_12_months,Female,35-44,2015,east_central,67
all_live_theater/concerts/dance-attended_last_12_months,Female,45-54,2015,east_central,64
all_live_theater/concerts/dance-attended_last_12_months,Female,55+,2015,east_central,71
social_media_[social_media_user],Male,28-24,2015,east_central,30
social_media_[social_media_user],Male,25-34,2015,east_central,52
social_media_[social_media_user],Male,35-44,2015,east_central,64
social_media_[social_media_user],Male,45-54,2015,east_central,51
social_media_[social_media_user],Male,55+,2015,east_central,55
social_media_[social_media_user],Female,28-24,2015,east_central,41
social_media_[social_media_user],Female,25-34,2015,east_central,84
social_media_[social_media_user],Female,35-44,2015,east_central,94
social_media_[social_media_user],Female,45-54,2015,east_central,84
social_media_[social_media_user],Female,55+,2015,east_central,81
radio,Male,28-24,2015,east_central,16
radio,Male,25-34,2015,east_central,38
radio,Male,35-44,2015,east_central,56
radio,Male,45-54,2015,east_central,46
radio,Male,55+,2015,east_central,66
radio,Female,28-24,2015,east_central,36
radio,Female,25-34,2015,east_central,63
radio,Female,35-44,2015,east_central,79
radio,Female,45-54,2015,east_central,73
radio,Female,55+,2015,east_central,81
digital_music,Male,28-24,2015,east_central,18
digital_music,Male,25-34,2015,east_central,31
digital_music,Male,35-44,2015,east_central,29
digital_music,Male,45-54,2015,east_central,30
digital_music,Male,55+,2015,east_central,18
digital_music,Female,28-24,2015,east_central,32
digital_music,Female,25-34,2015,east_central,50
digital_music,Female,35-44,2015,east_central,56
