category,gender,age,year,division,population
all_live_theater/concerts/dance-attended_last_12_months,Male,35-44,2014,south_west,64
all_live_theater/concerts/dance-attended_last_12_months,Male,45-54,2014,south_west,52
all_live_theater/concerts/dance-attended_last_12_months,Male,55+,2014,south_west,89
all_live_theater/concerts/dance-attended_last_12_months,Female,18-24,2014,south_west,56
all_live_theater/concerts/dance-attended_last_12_months,Female,25-34,2014,south_west,106
all_live_theater/concerts/dance-attended_last_12_months,Female,35-44,2014,south_west,102
all_live_theater/concerts/dance-attended_last_12_months,Female,45-54,2014,south_west,97
all_live_theater/concerts/dance-attended_last_12_months,Female,55+,2014,south_west,148
social_media_[social_media_user],Male,18-24,2014,south_west,90
social_media_[social_media_user],Male,25-34,2014,south_west,125
social_media_[social_media_user],Male,35-44,2014,south_west,132
social_media_[social_media_user],Male,45-54,2014,south_west,95
social_media_[social_media_user],Male,55+,2014,south_west,119
social_media_[social_media_user],Female,18-24,2014,south_west,110
social_media_[social_media_user],Female,25-34,2014,south_west,187
social_media_[social_media_user],Female,35-44,2014,south_west,183
social_media_[social_media_user],Female,45-54,2014,south_west,153
social_media_[social_media_user],Female,55+,2014,south_west,222
totals,Male,18-24,2015,south_west,45
totals,Male,25-34,2015,south_west,97
totals,Male,35-44,2015,south_west,90
totals,Male,45-54,2015,south_west,84
totals,Male,55+,2015,south_west,130
totals,Female,18-24,2015,south_west,100
totals,Female,25-34,2015,south_west,154
totals,Female,35-44,2015,south_west,142
totals,Female,45-54,2015,south_west,116
totals,Female,55+,2015,south_west,158
video_game,Male,18-24,2015,south_west,33
video_game,Male,25-34,2015,south_west,59
video_game,Male,35-44,2015,south_west,53
video_game,Male,45-54,2015,south_west,30
video_game,Male,55+,2015,south_west,23
video_game,Female,18-24,2015,south_west,45
video_game,Female,25-34,2015,south_west,61
video_game,Female,35-44,2015,south_west,58
video_game,Female,45-54,2015,south_west,27
video_game,Female,55+,2015,south_west,17
streaming_video,Male,18-24,2015,south_west,33
streaming_video,Male,25-34,2015,south_west,81
streaming_video,Male,35-44,2015,south_west,71
streaming_video,Male,45-54,2015,south_west,64
streaming_video,Male,55+,2015,south_west,89
streaming_video,Female,18-24,2015,south_west,89
streaming_video,Female,25-34,2015,south_west,116
streaming_video,Female,35-44,2015,south_west,103
streaming_video,Female,45-54,2015,south_west,86
streaming_video,Female,55+,2015,south_west,113
tv,Male,18-24,2015,south_west,34
tv,Male,25-34,2015,south_west,75
tv,Male,35-44,2015,south_west,71
tv,Male,45-54,2015,south_west,75
tv,Male,55+,2015,south_west,121
tv,Female,18-24,2015,south_west,85
tv,Female,25-34,2015,south_west,130
tv,Female,35-44,2015,south_west,123
tv,Female,45-54,2015,south_west,107
tv,Female,55+,2015,south_west,148
magazine,Male,18-24,2015,south_west,25
magazine,Male,25-34,2015,south_west,68
magazine,Male,35-44,2015,south_west,61
magazine,Male,45-54,2015,south_west,66
magazine,Male,55+,2015,south_west,110
magazine,Female,18-24,2015,south_west,76
magazine,Female,25-34,2015,south_west,112
magazine,Female,35-44,2015,south_west,117
magazine,Female,45-54,2015,south_west,98
magazine,Female,55+,2015,south_west,147
movie_goers,Male,18-24,2015,south_west,45
movie_goers,Male,25-34,2015,south_west,97
movie_goers,Male,35-44,2015,south_west,90
movie_goers,Male,45-54,2015,south_west,84
movie_goers,Male,55+,2015,south_west,130
movie_goers,Female,18-24,2015,south_west,100
movie_goers,Female,25-34,2015,south_west,154
movie_goers,Female,35-44,2015,south_west,142
movie_goers,Female,45-54,2015,south_west,116
movie_goers,Female,55+,2015,south_west,158
supermarket_goer_last_4_weeks,Male,18-24,2015,south_west,44
supermarket_goer_last_4_weeks,Male,25-34,2015,south_west,97
supermarket_goer_last_4_weeks,Male,35-44,2015,south_west,90
supermarket_goer_last_4_weeks,Male,45-54,2015,south_west,84
supermarket_goer_last_4_weeks,Male,55+,2015,south_west,130
supermarket_goer_last_4_weeks,Female,18-24,2015,south_west,96
supermarket_goer_last_4_weeks,Female,25-34,2015,south_west,152
supermarket_goer_last_4_weeks,Female,35-44,2015,south_west,142
supermarket_goer_last_4_weeks,Female,45-54,2015,south_west,115
supermarket_goer_last_4_weeks,Female,55+,2015,south_west,156
tablet_owner,Male,18-24,2015,south_west,9
tablet_owner,Male,25-34,2015,south_west,37
tablet_owner,Male,35-44,2015,south_west,50
tablet_owner,Male,45-54,2015,south_west,40
tablet_owner,Male,55+,2015,south_west,42
tablet_owner,Female,18-24,2015,south_west,39
tablet_owner,Female,25-34,2015,south_west,84
tablet_owner,Female,35-44,2015,south_west,77
tablet_owner,Female,45-54,2015,south_west,59
tablet_owner,Female,55+,2015,south_west,64
all_live_theater/concerts/dance-attended_last_12_months,Male,18-24,2015,south_west,34
all_live_theater/concerts/dance-attended_last_12_months,Male,25-34,2015,south_west,67
all_live_theater/concerts/dance-attended_last_12_months,Male,35-44,2015,south_west,62
all_live_theater/concerts/dance-attended_last_12_months,Male,45-54,2015,south_west,53
all_live_theater/concerts/dance-attended_last_12_months,Male,55+,2015,south_west,95
all_live_theater/concerts/dance-attended_last_12_months,Female,18-24,2015,south_west,66
all_live_theater/concerts/dance-attended_last_12_months,Female,25-34,2015,south_west,116
all_live_theater/concerts/dance-attended_last_12_months,Female,35-44,2015,south_west,101
all_live_theater/concerts/dance-attended_last_12_months,Female,45-54,2015,south_west,88
all_live_theater/concerts/dance-attended_last_12_months,Female,55+,2015,south_west,96
social_media_[social_media_user],Male,18-24,2015,south_west,42
social_media_[social_media_user],Male,25-34,2015,south_west,89
