category,gender,age,year,division,population
social_media_[social_media_user],Female,45-54,2015,south_east,78
social_media_[social_media_user],Female,55+,2015,south_east,120
radio,Male,18-24,2015,south_east,17
radio,Male,25-34,2015,south_east,40
radio,Male,35-44,2015,south_east,42
radio,Male,45-54,2015,south_east,49
radio,Male,55+,2015,south_east,73
radio,Female,18-24,2015,south_east,26
radio,Female,25-34,2015,south_east,70
radio,Female,35-44,2015,south_east,78
radio,Female,45-54,2015,south_east,78
radio,Female,55+,2015,south_east,109
digital_music,Male,18-24,2015,south_east,24
digital_music,Male,25-34,2015,south_east,35
digital_music,Male,35-44,2015,south_east,33
digital_music,Male,45-54,2015,south_east,29
digital_music,Male,55+,2015,south_east,33
digital_music,Female,18-24,2015,south_east,27
digital_music,Female,25-34,2015,south_east,61
digital_music,Female,35-44,2015,south_east,59
digital_music,Female,45-54,2015,south_east,35
digital_music,Female,55+,2015,south_east,51
totals,Male,18-24,2016,south_east,24
totals,Male,25-34,2016,south_east,43
totals,Male,35-44,2016,south_east,69
totals,Male,45-54,2016,south_east,87
totals,Male,55+,2016,south_east,132
totals,Female,18-24,2016,south_east,46
totals,Female,25-34,2016,south_east,89
totals,Female,35-44,2016,south_east,94
totals,Female,45-54,2016,south_east,121
totals,Female,55+,2016,south_east,173
video_game,Male,18-24,2016,south_east,17
video_game,Male,25-34,2016,south_east,30
video_game,Male,35-44,2016,south_east,35
video_game,Male,45-54,2016,south_east,30
video_game,Male,55+,2016,south_east,24
video_game,Female,18-24,2016,south_east,17
video_game,Female,25-34,2016,south_east,32
video_game,Female,35-44,2016,south_east,37
video_game,Female,45-54,2016,south_east,37
video_game,Female,55+,2016,south_east,29
streaming_video,Male,18-24,2016,south_east,20
streaming_video,Male,25-34,2016,south_east,39
streaming_video,Male,35-44,2016,south_east,56
streaming_video,Male,45-54,2016,south_east,70
streaming_video,Male,55+,2016,south_east,96
streaming_video,Female,18-24,2016,south_east,35
streaming_video,Female,25-34,2016,south_east,78
streaming_video,Female,35-44,2016,south_east,72
streaming_video,Female,45-54,2016,south_east,92
streaming_video,Female,55+,2016,south_east,130
digital_music,Male,18-24,2016,south_east,24
digital_music,Male,25-34,2016,south_east,43
digital_music,Male,35-44,2016,south_east,69
digital_music,Male,45-54,2016,south_east,87
digital_music,Male,55+,2016,south_east,132
digital_music,Female,18-24,2016,south_east,46
digital_music,Female,25-34,2016,south_east,89
digital_music,Female,35-44,2016,south_east,94
digital_music,Female,45-54,2016,south_east,121
digital_music,Female,55+,2016,south_east,173
tv,Male,18-24,2016,south_east,15
tv,Male,25-34,2016,south_east,36
tv,Male,35-44,2016,south_east,56
tv,Male,45-54,2016,south_east,73
tv,Male,55+,2016,south_east,122
tv,Female,18-24,2016,south_east,30
tv,Female,25-34,2016,south_east,74
tv,Female,35-44,2016,south_east,85
tv,Female,45-54,2016,south_east,108
tv,Female,55+,2016,south_east,162
radio,Male,18-24,2016,south_east,13
radio,Male,25-34,2016,south_east,27
radio,Male,35-44,2016,south_east,53
radio,Male,45-54,2016,south_east,70
radio,Male,55+,2016,south_east,89
