category,gender,age,year,division,population
tablet_owner,Male,35-44,2013,east_central,48
tablet_owner,Male,45-54,2013,east_central,46
tablet_owner,Male,55+,2013,east_central,36
tablet_owner,Female,18-24,2013,east_central,30
tablet_owner,Female,25-34,2013,east_central,48
tablet_owner,Female,35-44,2013,east_central,65
tablet_owner,Female,45-54,2013,east_central,65
tablet_owner,Female,55+,2013,east_central,49
all_live_theater/concerts/dance-attended_last_12_months,Male,18-24,2013,east_central,37
all_live_theater/concerts/dance-attended_last_12_months,Male,25-34,2013,east_central,42
all_live_theater/concerts/dance-attended_last_12_months,Male,35-44,2013,east_central,53
all_live_theater/concerts/dance-attended_last_12_months,Male,45-54,2013,east_central,55
all_live_theater/concerts/dance-attended_last_12_months,Male,55+,2013,east_central,66
all_live_theater/concerts/dance-attended_last_12_months,Female,18-24,2013,east_central,50
all_live_theater/concerts/dance-attended_last_12_months,Female,25-34,2013,east_central,68
all_live_theater/concerts/dance-attended_last_12_months,Female,35-44,2013,east_central,84
all_live_theater/concerts/dance-attended_last_12_months,Female,45-54,2013,east_central,98
all_live_theater/concerts/dance-attended_last_12_months,Female,55+,2013,east_central,81
social_media_[social_media_user],Male,18-24,2013,east_central,75
social_media_[social_media_user],Male,25-34,2013,east_central,74
social_media_[social_media_user],Male,35-44,2013,east_central,98
social_media_[social_media_user],Male,45-54,2013,east_central,90
social_media_[social_media_user],Male,55+,2013,east_central,90
social_media_[social_media_user],Female,18-24,2013,east_central,84
social_media_[social_media_user],Female,25-34,2013,east_central,116
social_media_[social_media_user],Female,35-44,2013,east_central,138
social_media_[social_media_user],Female,45-54,2013,east_central,145
social_media_[social_media_user],Female,55+,2013,east_central,114
totals,Male,18-24,2014,east_central,499
totals,Male,25-34,2014,east_central,87
totals,Male,35-44,2014,east_central,87
totals,Male,45-54,2014,east_central,94
totals,Male,55+,2014,east_central,151
totals,Female,18-24,2014,east_central,83
totals,Female,25-34,2014,east_central,137
totals,Female,35-44,2014,east_central,153
totals,Female,45-54,2014,east_central,144
totals,Female,55+,2014,east_central,173
video_game,Male,18-24,2014,east_central,228
video_game,Male,25-34,2014,east_central,62
video_game,Male,35-44,2014,east_central,62
video_game,Male,45-54,2014,east_central,32
video_game,Male,55+,2014,east_central,28
video_game,Female,18-24,2014,east_central,37
video_game,Female,25-34,2014,east_central,61
video_game,Female,35-44,2014,east_central,77
video_game,Female,45-54,2014,east_central,51
video_game,Female,55+,2014,east_central,40
digital_music,Male,18-24,2014,east_central,499
digital_music,Male,25-34,2014,east_central,87
digital_music,Male,35-44,2014,east_central,87
digital_music,Male,45-54,2014,east_central,94
digital_music,Male,55+,2014,east_central,151
digital_music,Female,18-24,2014,east_central,83
digital_music,Female,25-34,2014,east_central,137
digital_music,Female,35-44,2014,east_central,153
digital_music,Female,45-54,2014,east_central,144
digital_music,Female,55+,2014,east_central,173
tv,Male,18-24,2014,east_central,438
tv,Male,25-34,2014,east_central,71
tv,Male,35-44,2014,east_central,71
tv,Male,45-54,2014,east_central,80
tv,Male,55+,2014,east_central,138
tv,Female,18-24,2014,east_central,63
tv,Female,25-34,2014,east_central,105
tv,Female,35-44,2014,east_central,135
tv,Female,45-54,2014,east_central,134
tv,Female,55+,2014,east_central,155
radio,Male,18-24,2014,east_central,363
radio,Male,25-34,2014,east_central,61
radio,Male,35-44,2014,east_central,61
radio,Male,45-54,2014,east_central,76
radio,Male,55+,2014,east_central,107
radio,Female,18-24,2014,east_central,64
radio,Female,25-34,2014,east_central,107
radio,Female,35-44,2014,east_central,128
radio,Female,45-54,2014,east_central,118
radio,Female,55+,2014,east_central,125
magazine,Male,18-24,2014,east_central,393
magazine,Male,25-34,2014,east_central,62
magazine,Male,35-44,2014,east_central,62
magazine,Male,45-54,2014,east_central,74
