category,gender,age,year,division,population
all_live_theater/concerts/dance-attended_last_12_months,Male,25-34,2013,west_central,39
all_live_theater/concerts/dance-attended_last_12_months,Male,35-44,2013,west_central,39
all_live_theater/concerts/dance-attended_last_12_months,Male,45-54,2013,west_central,44
all_live_theater/concerts/dance-attended_last_12_months,Male,55+,2013,west_central,46
all_live_theater/concerts/dance-attended_last_12_months,Female,18-24,2013,west_central,41
all_live_theater/concerts/dance-attended_last_12_months,Female,25-34,2013,west_central,58
all_live_theater/concerts/dance-attended_last_12_months,Female,35-44,2013,west_central,54
all_live_theater/concerts/dance-attended_last_12_months,Female,45-54,2013,west_central,51
all_live_theater/concerts/dance-attended_last_12_months,Female,55+,2013,west_central,71
social_media_[social_media_user],Male,18-24,2013,west_central,51
social_media_[social_media_user],Male,25-34,2013,west_central,70
social_media_[social_media_user],Male,35-44,2013,west_central,66
social_media_[social_media_user],Male,45-54,2013,west_central,69
social_media_[social_media_user],Male,55+,2013,west_central,65
social_media_[social_media_user],Female,18-24,2013,west_central,60
social_media_[social_media_user],Female,25-34,2013,west_central,100
social_media_[social_media_user],Female,35-44,2013,west_central,90
social_media_[social_media_user],Female,45-54,2013,west_central,72
social_media_[social_media_user],Female,55+,2013,west_central,93
totals,Male,18-24,2014,west_central,27
totals,Male,25-34,2014,west_central,65
totals,Male,35-44,2014,west_central,87
totals,Male,45-54,2014,west_central,85
totals,Male,55+,2014,west_central,118
totals,Female,18-24,2014,west_central,68
totals,Female,25-34,2014,west_central,111
totals,Female,35-44,2014,west_central,109
totals,Female,45-54,2014,west_central,131
totals,Female,55+,2014,west_central,164
video_game,Male,18-24,2014,west_central,25
video_game,Male,25-34,2014,west_central,45
video_game,Male,35-44,2014,west_central,55
video_game,Male,45-54,2014,west_central,36
video_game,Male,55+,2014,west_central,19
video_game,Female,18-24,2014,west_central,24
video_game,Female,25-34,2014,west_central,67
video_game,Female,35-44,2014,west_central,56
video_game,Female,45-54,2014,west_central,47
video_game,Female,55+,2014,west_central,37
digital_music,Male,18-24,2014,west_central,27
digital_music,Male,25-34,2014,west_central,65
digital_music,Male,35-44,2014,west_central,87
digital_music,Male,45-54,2014,west_central,85
digital_music,Male,55+,2014,west_central,118
digital_music,Female,18-24,2014,west_central,68
digital_music,Female,25-34,2014,west_central,111
digital_music,Female,35-44,2014,west_central,109
digital_music,Female,45-54,2014,west_central,131
digital_music,Female,55+,2014,west_central,164
tv,Male,18-24,2014,west_central,20
tv,Male,25-34,2014,west_central,50
tv,Male,35-44,2014,west_central,74
tv,Male,45-54,2014,west_central,72
tv,Male,55+,2014,west_central,105
tv,Female,18-24,2014,west_central,54
tv,Female,25-34,2014,west_central,96
tv,Female,35-44,2014,west_central,98
tv,Female,45-54,2014,west_central,122
tv,Female,55+,2014,west_central,152
radio,Male,18-24,2014,west_central,17
radio,Male,25-34,2014,west_central,43
radio,Male,35-44,2014,west_central,67
radio,Male,45-54,2014,west_central,62
radio,Male,55+,2014,west_central,84
radio,Female,18-24,2014,west_central,53
radio,Female,25-34,2014,west_central,85
radio,Female,35-44,2014,west_central,95
radio,Female,45-54,2014,west_central,110
radio,Female,55+,2014,west_central,125
magazine,Male,18-24,2014,west_central,20
magazine,Male,25-34,2014,west_central,47
magazine,Male,35-44,2014,west_central,67
magazine,Male,45-54,2014,west_central,68
magazine,Male,55+,2014,west_central,110
magazine,Female,18-24,2014,west_central,58
magazine,Female,25-34,2014,west_central,94
magazine,Female,35-44,2014,west_central,99
magazine,Female,45-54,2014,west_central,123
magazine,Female,55+,2014,west_central,160
movie_goers,Male,18-24,2014,west_central,27
movie_goers,Male,25-34,2014,west_central,65
movie_goers,Male,35-44,2014,west_central,87
movie_goers,Male,45-54,2014,west_central,85
movie_goers,Male,55+,2014,west_central,118
movie_goers,Female,18-24,2014,west_central,68
movie_goers,Female,25-34,2014,west_central,111
movie_goers,Female,35-44,2014,west_central,109
movie_goers,Female,45-54,2014,west_central,131
movie_goers,Female,55+,2014,west_central,164
supermarket_goer_last_4_weeks,Male,18-24,2014,west_central,26
supermarket_goer_last_4_weeks,Male,25-34,2014,west_central,61
supermarket_goer_last_4_weeks,Male,35-44,2014,west_central,85
supermarket_goer_last_4_weeks,Male,45-54,2014,west_central,85
supermarket_goer_last_4_weeks,Male,55+,2014,west_central,118
supermarket_goer_last_4_weeks,Female,18-24,2014,west_central,65
supermarket_goer_last_4_weeks,Female,25-34,2014,west_central,110
supermarket_goer_last_4_weeks,Female,35-44,2014,west_central,107
supermarket_goer_last_4_weeks,Female,45-54,2014,west_central,131
supermarket_goer_last_4_weeks,Female,55+,2014,west_central,161
tablet_owner,Male,18-24,2014,west_central,9
tablet_owner,Male,25-34,2014,west_central,17
tablet_owner,Male,35-44,2014,west_central,39
tablet_owner,Male,45-54,2014,west_central,37
tablet_owner,Male,55+,2014,west_central,32
tablet_owner,Female,18-24,2014,west_central,24
tablet_owner,Female,25-34,2014,west_central,55
tablet_owner,Female,35-44,2014,west_central,60
tablet_owner,Female,45-54,2014,west_central,49
tablet_owner,Female,55+,2014,west_central,69
all_live_theater/concerts/dance-attended_last_12_months,Male,18-24,2014,west_central,14
all_live_theater/concerts/dance-attended_last_12_months,Male,25-34,2014,west_central,36
all_live_theater/concerts/dance-attended_last_12_months,Male,35-44,2014,west_central,41
all_live_theater/concerts/dance-attended_last_12_months,Male,45-54,2014,west_central,51
all_live_theater/concerts/dance-attended_last_12_months,Male,55+,2014,west_central,43
all_live_theater/concerts/dance-attended_last_12_months,Female,18-24,2014,west_central,49
all_live_theater/concerts/dance-attended_last_12_months,Female,25-34,2014,west_central,59
all_live_theater/concerts/dance-attended_last_12_months,Female,35-44,2014,west_central,68
all_live_theater/concerts/dance-attended_last_12_months,Female,45-54,2014,west_central,73
all_live_theater/concerts/dance-attended_last_12_months,Female,55+,2014,west_central,84
social_media_[social_media_user],Male,18-24,2014,west_central,24
social_media_[social_media_user],Male,25-34,2014,west_central,59
social_media_[social_media_user],Male,35-44,2014,west_central,69
social_media_[social_media_user],Male,45-54,2014,west_central,70
social_media_[social_media_user],Male,55+,2014,west_central,75
social_media_[social_media_user],Female,18-24,2014,west_central,67
social_media_[social_media_user],Female,25-34,2014,west_central,105
social_media_[social_media_user],Female,35-44,2014,west_central,101
social_media_[social_media_user],Female,45-54,2014,west_central,113
social_media_[social_media_user],Female,55+,2014,west_central,118
totals,Male,18-24,2015,west_central,37
totals,Male,25-34,2015,west_central,64
totals,Male,35-44,2015,west_central,85
totals,Male,45-54,2015,west_central,79
totals,Male,55+,2015,west_central,114
totals,Female,18-24,2015,west_central,52
totals,Female,25-34,2015,west_central,108
totals,Female,35-44,2015,west_central,129
totals,Female,45-54,2015,west_central,126
totals,Female,55+,2015,west_central,157
video_game,Male,18-24,2015,west_central,29
video_game,Male,25-34,2015,west_central,45
video_game,Male,35-44,2015,west_central,59
video_game,Male,45-54,2015,west_central,35
video_game,Male,55+,2015,west_central,27
video_game,Female,18-24,2015,west_central,25
video_game,Female,25-34,2015,west_central,47
video_game,Female,35-44,2015,west_central,76
video_game,Female,45-54,2015,west_central,50
video_game,Female,55+,2015,west_central,24
streaming_video,Male,18-24,2015,west_central,26
streaming_video,Male,25-34,2015,west_central,49
streaming_video,Male,35-44,2015,west_central,67
streaming_video,Male,45-54,2015,west_central,62
streaming_video,Male,55+,2015,west_central,80
streaming_video,Female,18-24,2015,west_central,42
streaming_video,Female,25-34,2015,west_central,86
streaming_video,Female,35-44,2015,west_central,105
streaming_video,Female,45-54,2015,west_central,89
streaming_video,Female,55+,2015,west_central,110
tv,Male,18-24,2015,west_central,23
tv,Male,25-34,2015,west_central,52
tv,Male,35-44,2015,west_central,75
tv,Male,45-54,2015,west_central,67
tv,Male,55+,2015,west_central,110
tv,Female,18-24,2015,west_central,45
tv,Female,25-34,2015,west_central,91
tv,Female,35-44,2015,west_central,119
tv,Female,45-54,2015,west_central,114
tv,Female,55+,2015,west_central,143
magazine,Male,18-24,2015,west_central,22
magazine,Male,25-34,2015,west_central,48
magazine,Male,35-44,2015,west_central,60
magazine,Male,45-54,2015,west_central,60
magazine,Male,55+,2015,west_central,105
magazine,Female,18-24,2015,west_central,41
magazine,Female,25-34,2015,west_central,83
magazine,Female,35-44,2015,west_central,116
magazine,Female,45-54,2015,west_central,113
magazine,Female,55+,2015,west_central,144
movie_goers,Male,18-24,2015,west_central,37
movie_goers,Male,25-34,2015,west_central,64
movie_goers,Male,35-44,2015,west_central,85
movie_goers,Male,45-54,2015,west_central,79
movie_goers,Male,55+,2015,west_central,114
movie_goers,Female,18-24,2015,west_central,52
movie_goers,Female,25-34,2015,west_central,108
movie_goers,Female,35-44,2015,west_central,129
movie_goers,Female,45-54,2015,west_central,126
movie_goers,Female,55+,2015,west_central,157
supermarket_goer_last_4_weeks,Male,18-24,2015,west_central,35
supermarket_goer_last_4_weeks,Male,25-34,2015,west_central,64
supermarket_goer_last_4_weeks,Male,35-44,2015,west_central,84
supermarket_goer_last_4_weeks,Male,45-54,2015,west_central,79
supermarket_goer_last_4_weeks,Male,55+,2015,west_central,113
supermarket_goer_last_4_weeks,Female,18-24,2015,west_central,51
supermarket_goer_last_4_weeks,Female,25-34,2015,west_central,108
